,Name,Team,Assists,Free Throws,Free Throw Attempts,Two Pointers,Three Pointers,Two Point Attempts,Three Point Attempts,Games Played,Defensive Rebounds,Offensive Rebounds,Turnovers,Half Misses
361,L. Zeller,Phoenix,3,0,0,8,1,21,5,12,9,1,0,3
362,K. Marshall,Phoenix,106,5,11,25,19,57,62,39,29,3,48,12
363,N. De,San Antonio,0,0,0,0,0,0,0,57,87,18,64,0
364,B. Hansbrough,Indiana,18,16,22,6,6,17,20,22,15,1,18,4
365,O. Johnson,Indiana,42,22,30,35,31,77,74,42,79,20,24,26
366,M. Plumlee,Indiana,2,3,4,2,0,16,0,11,9,11,3,3
367,D. Liggins,Oklahoma City,15,8,16,13,7,27,18,29,37,13,13,4
368,J. Harrellson,Miami,0,1,2,3,1,4,5,4,4,3,3,0
369,T. Shengelia,Brooklyn,3,8,13,4,1,8,2,12,8,4,10,1
370,J. Henson,Milwaukee,23,43,82,127,0,264,3,50,133,84,36,32
371,J. Selby,Memphis,4,7,11,5,1,16,6,9,5,0,7,2
372,T. Wroten,Memphis,42,20,27,28,4,67,16,30,14,13,28,9
373,M. Lee,Minnesota,20,12,20,21,8,52,24,15,24,15,10,16
374,M. Harkless,Orlando,40,57,101,186,30,363,96,68,190,112,53,69
375,H. Warrick,New Orleans,0,2,2,1,0,2,0,1,0,0,0,0
376,Q. Acy,Toronto,2,18,20,21,0,37,0,19,17,19,8,5
377,J. Childress,Brooklyn,5,1,2,5,1,18,3,9,9,6,0,5
378,J. Stackhouse,Brooklyn,25,12,15,26,25,60,79,31,21,5,20,22
379,M. Camby,New York,14,8,19,17,0,53,0,23,56,24,15,13
380,D. Diop,Charlotte,13,0,1,8,0,26,1,20,41,10,8,4
381,J. Salmons,Sacramento,207,78,101,134,93,322,242,68,161,29,78,52
382,T. Mozgov,Denver,8,18,24,40,0,74,2,34,50,43,23,10
383,A. Randolph,Denver,8,17,28,35,0,78,6,30,41,21,22,11
384,C. Jenkins,Golden State,28,9,17,34,1,81,2,38,16,5,19,7
385,K. Bazemore,Golden State,19,24,38,31,9,74,30,36,16,5,14,12
386,J. Tyler,Golden State,1,4,6,9,0,24,0,14,11,6,6,4
387,L. Kleiza,Toronto,16,31,36,28,20,78,66,20,42,10,14,21
388,T. Jones,Houston,6,6,6,11,2,26,8,9,11,7,3,4
389,D. Motiejūnas,Houston,25,21,37,59,21,100,66,33,43,27,28,8
390,K. Middleton,Detroit,14,22,25,27,8,60,30,18,23,3,5,16
391,C. Villanueva,Detroit,46,24,45,77,85,183,237,60,176,44,35,62
392,A. Daye,Detroit,21,15,18,22,21,57,40,24,53,10,13,16
393,J. Jenkins,Atlanta,42,39,46,57,47,118,118,53,68,16,32,25
394,M. Scott,Atlanta,9,27,36,41,0,85,0,30,46,24,17,7
395,H. Haddadi,Memphis,4,1,2,7,0,21,0,11,14,10,4,5
396,D. Orton,Oklahoma City,3,6,12,5,0,12,0,7,7,7,0,2
397,J. Pargo,Cleveland,64,28,41,57,18,130,57,24,25,7,37,25
398,E. Clark,LA Lakers,56,48,70,125,26,263,79,50,223,74,59,43
399,D. Johnson-Odom,LA Lakers,1,0,0,0,0,3,1,3,3,1,0,1
400,C. Maggette,Detroit,19,33,44,22,5,55,21,18,20,5,17,14
401,J. Ayres,Indiana,13,16,17,48,2,106,3,30,63,26,20,13
402,J. Petro,Atlanta,12,6,7,39,1,87,4,26,56,26,20,8
403,J. Collins,Boston,6,21,30,8,0,23,0,28,31,21,16,3
404,J. Howard,Minnesota,4,7,12,26,5,61,16,11,27,9,10,10
405,S. Livingston,Washington,38,15,15,24,0,63,3,17,35,2,17,7
406,H. Warrick,Charlotte,25,58,86,66,0,160,3,27,68,21,29,18
407,N. Hilário,Washington,156,183,249,258,0,537,1,54,281,89,124,63
408,K. Love,Minnesota,42,100,141,85,20,206,92,18,188,64,39,60
409,D. Arthur,Memphis,30,32,44,144,5,312,18,52,94,59,39,47
410,E. Watson,Utah,188,17,25,32,5,92,28,47,64,23,69,23
411,C. Joseph,San Antonio,34,13,15,31,5,53,14,18,21,6,15,5
412,J. Anderson,San Antonio,9,7,9,6,5,14,11,8,11,3,7,3
413,S. Machado,Houston,6,2,2,3,0,5,1,5,1,0,8,1
414,C. Billups,LA Clippers,44,33,36,18,30,39,80,20,26,1,22,11
415,M. Piétrus,Toronto,9,12,18,14,20,34,64,19,31,5,16,9
416,L. Mbah,Milwaukee,0,0,0,0,0,0,0,48,149,82,67,0
417,D. Fisher,Dallas,31,20,22,13,10,42,23,9,15,0,18,4
418,K. Jones,Cleveland,5,3,5,21,0,51,0,20,18,18,3,10
419,D. Gooden,Milwaukee,6,10,14,19,1,54,5,14,18,13,9,8
420,J. Adrien,Charlotte,30,58,91,61,0,144,1,44,102,64,30,23
421,D. Pittman,Miami,0,0,0,3,0,5,0,3,3,4,2,1
422,R. Rubio,Minnesota,345,172,219,137,15,344,62,47,150,41,141,51
423,Q. Miller,Denver,3,1,2,1,0,5,1,4,1,0,0,1
424,D. McGuire,New Orleans,9,1,2,9,0,21,0,9,21,7,5,6
425,V. Kravtsov,Detroit,9,11,37,30,0,41,0,21,21,19,14,1
426,D. Nowitzki,Dallas,106,128,149,233,55,475,127,44,274,31,59,44
427,C. Douglas-Roberts,Dallas,4,7,10,5,0,10,4,5,5,0,1,1
428,T. Honeycutt,Sacramento,2,2,2,3,0,9,2,8,7,3,5,2
429,S. Mack,Washington,23,1,2,12,4,27,13,7,13,3,8,2
430,G. Temple,Washington,98,21,29,65,17,144,57,37,75,24,51,23
431,J. Varnado,Boston,1,2,4,2,0,4,0,4,2,1,1,1
432,E. Gordon,New Orleans,106,139,162,145,46,328,144,34,48,7,94,53
433,A. Stoudemire,New York,13,105,130,154,0,267,0,29,85,60,50,26
434,S. Livingston,Cleveland,142,52,61,119,0,239,1,40,69,25,44,30
435,A. Bradley,Boston,86,29,39,126,32,297,103,42,75,29,59,40
436,L. Hayward,Minnesota,3,6,6,2,0,6,4,4,4,0,0,2
437,J. Anderson,Houston,26,13,13,21,10,36,34,19,28,10,14,9
438,J. Stone,Denver,2,3,4,2,0,2,0,3,1,2,2,0
439,D. Cook,Chicago,8,6,7,12,13,38,54,22,31,2,6,12
440,M. James,Dallas,108,18,23,41,38,122,98,33,44,9,42,22
441,D. Sloan,New Orleans,1,0,0,0,0,0,0,1,0,0,1,0
442,G. Hill,LA Clippers,26,14,24,33,2,83,9,25,41,5,25,17
443,D. McGuire,Indiana,1,0,2,0,0,3,0,2,1,1,0,1
444,J. Wall,Washington,307,180,219,236,11,523,35,40,124,29,136,71
445,J. Varnado,Miami,1,0,0,1,0,3,0,3,0,0,1,0
446,D. James,Brooklyn,0,0,0,0,0,0,0,1,1,0,0,0
447,P. Beverley,Houston,90,30,37,30,29,69,74,32,47,37,35,23
448,I. Shumpert,New York,51,26,37,37,39,104,92,35,67,25,29,29
449,C. Johnson,Minnesota,8,18,30,44,0,69,0,21,36,18,13,4
450,M. Gelabale,Minnesota,25,21,24,54,15,84,50,31,65,31,15,13
451,J. Pargo,Atlanta,19,2,2,6,7,18,20,7,6,1,5,4
452,S. Mack,Philadelphia,1,0,0,1,0,1,1,3,0,0,2,0
453,C. Johnson,Memphis,2,1,2,5,6,7,18,6,6,5,3,6
454,M. Speights,Cleveland,20,76,96,118,1,257,5,29,103,51,34,33
455,W. Ellington,Cleveland,44,40,45,66,41,132,110,28,68,11,22,27
456,C. Andersen,Miami,10,38,54,50,0,85,1,32,78,30,16,12
457,A. Baynes,San Antonio,2,4,6,10,0,17,0,9,10,5,7,1
458,J. Leuer,Memphis,1,1,4,9,0,15,0,10,10,7,2,1
459,R. Gay,Toronto,68,86,99,148,25,333,93,24,119,34,73,51
460,T. Prince,Memphis,71,16,28,106,9,238,29,28,101,28,28,37
461,E. Davis,Memphis,5,26,51,57,0,106,0,26,72,36,11,12
462,A. Daye,Memphis,11,4,7,20,15,39,40,20,33,5,10,5
463,J. Calderón,Detroit,172,16,17,64,50,124,96,26,62,5,47,22
464,F. Melo,Boston,0,1,4,2,0,4,0,3,1,0,0,0
465,J. Pargo,Philadelphia,28,14,21,17,7,46,17,14,16,1,13,6
466,T. Williams,Boston,18,5,10,19,3,39,7,16,19,2,15,5
467,J. Crawford,Boston,39,30,38,40,16,88,52,19,41,5,31,15
468,J. McRoberts,Charlotte,34,23,33,50,4,89,21,17,76,28,20,9
469,B. Udrih,Orlando,99,39,46,48,9,111,32,19,25,13,30,19
470,T. Harris,Orlando,29,52,67,97,21,198,58,19,122,30,33,27
471,D. Lamb,Orlando,3,7,9,7,1,22,4,15,10,5,6,4
472,D. Granger,Indiana,3,5,8,8,2,25,10,5,6,3,4,5
473,J. Redick,Milwaukee,47,33,37,46,29,93,91,18,28,5,20,22
474,D. Jones,Atlanta,14,7,14,20,2,44,7,18,10,7,11,4
475,P. Patterson,Sacramento,20,8,10,52,14,98,30,18,60,31,14,12
476,E. Maynor,Portland,69,18,27,38,12,86,32,18,18,4,30,12
477,A. Harrington,Orlando,10,3,4,12,8,27,30,9,21,6,7,6
478,A. Morrow,Dallas,3,2,2,9,0,18,3,6,1,1,2,8
479,T. Douglas,Sacramento,36,14,14,16,11,34,32,15,22,5,17,7
480,T. Robinson,Houston,7,12,22,29,0,62,1,15,40,23,19,16
481,D. Fisher,Oklahoma City,13,8,9,9,9,26,31,17,16,2,8,6
482,R. Brewer,Oklahoma City,5,0,0,3,1,5,2,7,9,3,3,1
483,D. Pittman,Memphis,0,0,3,1,0,4,0,3,1,3,0,2
484,C. Aldrich,Sacramento,3,5,7,8,0,18,0,9,20,8,5,3
485,F. García,Houston,8,4,4,7,10,15,28,9,7,0,6,7
486,T. Ohlbrecht,Houston,1,1,1,1,0,2,0,2,1,0,3,0
487,J. Tyler,Atlanta,0,0,0,0,0,0,0,1,3,0,0,0
488,D. White,Boston,3,1,5,8,0,13,0,6,8,2,1,0
489,S. Mack,Atlanta,25,2,4,10,8,23,17,11,12,0,14,1
490,C. Jenkins,Philadelphia,14,1,2,13,0,34,0,10,7,3,2,1
491,H. Haddadi,Phoenix,7,11,23,19,0,45,0,14,42,31,22,10
492,S. Telfair,Toronto,23,7,8,7,7,16,26,8,8,1,5,3
493,L. Amundson,Chicago,0,0,0,0,0,1,0,1,0,1,0,0
494,G. Ayón,Milwaukee,6,1,6,11,0,16,0,6,12,6,0,4
495,K. Martin,New York,8,15,36,51,0,84,0,14,49,28,10,4
496,H. Sims,New Orleans,0,0,0,2,0,3,0,1,0,2,1,0
497,T. Harris,New Orleans,7,1,2,2,0,10,7,9,17,0,8,3
498,M. Thomas,Golden State,2,3,4,0,0,1,0,4,5,0,1,0
499,I. Smith,Milwaukee,5,0,0,3,0,7,0,6,1,0,2,1
500,M. Wayns,LA Clippers,7,4,4,3,1,7,3,3,0,0,2,1
501,S. Randolph,Boston,1,2,11,12,0,24,0,8,24,14,3,2
502,L. Amundson,New Orleans,6,4,7,9,0,22,0,10,18,7,4,3
503,A. Brooks,Houston,4,0,0,0,1,2,4,4,0,1,4,1
504,J. Pargo,Charlotte,22,4,4,14,18,30,46,9,5,5,15,10
505,C. Wright,Dallas,0,0,0,1,0,2,0,2,0,0,1,0
506,J. Collins,Washington,2,0,0,1,0,3,0,2,5,0,1,0
507,D. Summers,LA Clippers,1,0,0,1,0,4,0,1,2,0,0,0
508,C. Quinn,Cleveland,3,0,0,3,0,7,2,3,0,1,5,0
509,J. Howard,Miami,3,0,0,1,0,2,0,3,2,0,1,0
510,J. Dentmon,Dallas,0,0,0,0,0,1,0,1,0,0,0,0
